1,0,0,2.872578711612532
2,0,0,1.1974178023919397
2,1,0,2.4879251117368666
3,0,0,2.3124626467536533
3,1,0,2.3243087769688797
3,2,0,2.021889925958987
4,0,0,2.831137159672943
4,1,0,2.161859831042785
4,2,0,2.7195742030508128
4,3,0,3.1176196194348074
5,0,0,2.9572536194981613
5,1,0,2.6839689614155446
5,2,0,2.8901029933638744
5,3,0,1.9617568375025365
5,4,0,2.3142304232001263
6,0,0,2.892236784599245
6,1,0,2.750559313269883
6,2,0,2.954433723137239
6,3,0,2.05836625909674
6,4,0,2.8132131632108384
6,5,0,1.182285479041592
7,0,0,2.887550473304321
7,1,0,2.728202471502577
7,2,0,2.9536578252852084
7,3,0,2.064771492516232
7,4,0,2.813529005941307
7,5,0,1.1929394285727712
7,6,1,0.08799249502285346
8,0,0,3.04697685768823
8,1,0,1.3586114190267162
8,2,0,2.7111056529331248
8,3,0,2.6610769286336726
8,4,0,1.7884583372918987
8,5,0,2.4762857088837555
8,6,0,2.4445109858453384
8,7,0,2.4423496728985596
9,0,0,2.324016105300276
9,1,0,2.891471926540343
9,2,0,2.081693632116666
9,3,0,2.036776895816817
9,4,0,2.7509044175306787
9,5,0,2.4287143626952408
9,6,0,1.9797466019021153
9,7,0,1.9721870539277373
9,8,0,2.4171334158805267
10,0,0,2.07985504174796
10,1,0,2.5974956093303008
10,2,0,2.3986713843693157
10,3,0,1.2464657195330668
10,4,0,3.1197259246978497
10,5,0,2.28893844725979
10,6,0,2.226867155949864
10,7,0,2.2233981979871795
10,8,0,2.871404975948265
10,9,0,2.294062310091401
11,0,0,2.5299059960810455
11,1,0,2.2683732812392936
11,2,0,2.155487421656719
11,3,0,1.1814316388629573
11,4,0,2.9318680556169934
11,5,0,2.419938187935427
11,6,0,2.028858722420115
11,7,0,2.028251459217621
11,8,0,2.610930960923661
11,9,0,1.8458455009344794
11,10,0,1.6206593038307202
12,0,0,1.6699267527079296
12,1,0,2.486746792448558
12,2,0,1.270816350875931
12,3,0,2.5425791824427475
12,4,0,2.5302418907718924
12,5,0,2.6894175190979355
12,6,0,2.9599618777425936
12,7,0,2.9617068505451103
12,8,0,2.894907223666443
12,9,0,2.2183624703061984
12,10,0,2.7924048437491504
12,11,0,2.207711520042122
13,0,0,2.9459931405041373
13,1,0,2.7305865059887475
13,2,0,2.857662103269033
13,3,0,2.078683988705925
13,4,0,2.265298867929489
13,5,1,0.19403911747300237
13,6,0,1.2356349372841342
13,7,0,1.2498499079143042
13,8,0,2.499571576543185
13,9,0,2.496433386324624
13,10,0,2.356477384949822
13,11,0,2.5277765999840742
13,12,0,2.6418749080513466
14,0,0,2.781961775584859
14,1,0,2.859266965424809
14,2,0,2.8768412596274793
14,3,0,2.28553333209907
14,4,0,2.7447309722665487
14,5,0,1.1948522361172755
14,6,0,0.5468002364129383
14,7,0,0.5732017311556555
14,8,0,2.5230084491516296
14,9,0,2.2238721997029227
14,10,0,2.385086635843833
14,11,0,2.252845873661512
14,12,0,2.805046481216979
14,13,0,1.1849496074531753
15,0,0,1.2457407487388625
15,1,0,2.408129762112599
15,2,0,0.3927713923910786
15,3,0,1.8773047384000159
15,4,0,2.681771825469303
15,5,0,2.8514278742077983
15,6,0,2.9117646390526692
15,7,0,2.9130203719318124
15,8,0,2.6141802213720746
15,9,0,2.0572376783694306
15,10,0,2.25273270768356
15,11,0,2.0258704564725183
15,12,0,1.3781309804238575
15,13,0,2.824762136171116
15,14,0,2.8722206849478145
16,0,0,2.710755726864643
16,1,0,2.8903202148100853
16,2,0,2.819647802947584
16,3,0,2.3038609714328526
16,4,0,2.686999986838098
16,5,0,1.2099729279782587
16,6,0,0.6608988682400647
16,7,0,0.694122427576113
16,8,0,2.5226930763539586
16,9,0,2.2158309043278024
16,10,0,2.4225107030491437
16,11,0,2.2828444911379484
16,12,0,2.715571007202621
16,13,0,1.1822748858212098
16,14,1,0.19079304279430695
16,15,0,2.816382927650961
17,0,0,2.919649662706049
17,1,0,1.3198305981610063
17,2,0,2.8319041000442353
17,3,0,2.6803301119725504
17,4,0,1.8528106440106444
17,5,0,2.6234753638471346
17,6,0,2.9413205229365706
17,7,0,2.915682647920287
17,8,0,2.0916961952463327
17,9,0,3.1130206902634616
17,10,0,2.876998487868991
17,11,0,2.327122587510009
17,12,0,2.3427701097420823
17,13,0,2.6546718428753113
17,14,0,3.001986470931674
17,15,0,2.762194880735783
17,16,0,3.0159912129882707
18,0,0,1.460197904512482
18,1,0,2.364565767100184
18,2,0,0.8359765312100498
18,3,0,1.9579452204397967
18,4,0,2.746484218937896
18,5,0,2.5011586693809966
18,6,0,2.6787181130156474
18,7,0,2.6811597920161003
18,8,0,2.742268314359701
18,9,0,2.2256573817371126
18,10,0,2.220653946681359
18,11,0,2.14187498585301
18,12,0,1.1988860262962138
18,13,0,2.4665925910400492
18,14,0,2.5993396985664208
18,15,0,0.7808421539949228
18,16,0,2.533996858259261
18,17,0,2.599429860454051
19,0,0,2.712195976849158
19,1,0,1.8526350254192818
19,2,0,2.6136351827312145
19,3,0,2.6884113108135455
19,4,0,1.407110613634021
19,5,0,2.3509761050544697
19,6,0,2.478668341184695
19,7,0,2.4730307410139547
19,8,0,1.2121864883093951
19,9,0,2.2808800456187326
19,10,0,2.720443467154568
19,11,0,2.6542576312566535
19,12,0,2.8344853296308625
19,13,0,2.364277073723338
19,14,0,2.5319367064292972
19,15,0,2.531444573454405
19,16,0,2.492390665893357
19,17,0,2.2614053651088657
19,18,0,2.7349104653291905
20,0,0,1.476882327216369
20,1,0,2.3491944454314426
20,2,0,0.8513303949158457
20,3,0,1.939804459942528
20,4,0,2.7302121520900875
20,5,0,2.4826289102706856
20,6,0,2.6616246506192454
20,7,0,2.6651362130675835
20,8,0,2.719091445076961
20,9,0,2.2169690938600533
20,10,0,2.206871493602505
20,11,0,2.124949981885652
20,12,0,1.2139103979610602
20,13,0,2.4489406878487587
20,14,0,2.5862460248119894
20,15,0,0.7799443659479226
20,16,0,2.5205047493887465
20,17,0,2.5882812119772667
20,18,1,0.06997490997888992
20,19,0,2.711271000853185
21,0,0,2.3082365256892836
21,1,0,2.8682040442738748
21,2,0,2.241675919518792
21,3,0,2.0988325868884767
21,4,0,2.552958905021661
21,5,0,2.140738147756814
21,6,0,1.7751108737899772
21,7,0,1.7928758156807545
21,8,0,2.271317121701007
21,9,0,0.7339335007251264
21,10,0,2.317943078563759
21,11,0,1.93808725924743
21,12,0,2.2613611443592747
21,13,0,2.159292769521315
21,14,0,1.8633243893972498
21,15,0,2.1631161762377458
21,16,0,1.7934084996697321
21,17,0,3.062473984191689
21,18,0,2.1767197851021085
21,19,0,2.1307529142719566
21,20,0,2.157203340581075
22,0,0,2.8641267207160714
22,1,0,2.808866278305735
22,2,0,2.6953654774530706
22,3,0,2.2152830752693697
22,4,0,2.1358652036258894
22,5,0,0.6235122945613475
22,6,0,1.4146037315900315
