1,0,0,0.17729862767806998
2,0,0,0.019217049084567145
2,1,0,0.06723725890560477
3,0,0,0.14227535835652833
3,1,0,0.32687211730981064
3,2,0,0.3117813071221332
4,0,0,0.3093236263848373
4,1,0,0.16731055859418476
4,2,0,0.2670450776020537
4,3,0,0.05834515024625065
5,0,0,0.08221929663687902
5,1,0,0.03959067735262206
5,2,0,0.33227961963903463
5,3,0,0.3187078427905502
5,4,0,0.019741347081653347
6,0,0,0.3222624678776748
6,1,0,0.17210173647916918
6,2,0,0.031152847070511247
6,3,0,0.1510486377037311
6,4,0,0.03291038362861249
6,5,0,0.2794187685689935
7,0,0,0.3322434593055717
7,1,0,0.07257255496488953
7,2,0,0.1263297812059125
7,3,0,0.25235532005234473
7,4,0,0.28031761048088877
7,5,0,0.06589758697788807
7,6,1,0.3149208150602354
8,0,0,0.1409300320148967
8,1,0,0.034073340972532166
8,2,0,0.2997866481185108
8,3,0,0.1441676442100657
8,4,0,0.1816490885570257
8,5,0,0.28786740861707516
8,6,0,0.03250790814133586
8,7,0,0.035435427057471984
9,0,0,0.315441597996676
9,1,0,0.3138647899600917
9,2,0,0.16484732986437928
9,3,0,0.17230081852980675
9,4,0,0.2672865257163352
9,5,0,0.07695377419859686
9,6,0,0.31335664052813345
9,7,0,0.31451654432787957
9,8,0,0.14142705881816575
10,0,0,0.19061460121314625
10,1,0,0.1693630982805576
10,2,0,0.07252825720670035
10,3,0,0.1669700458088413
10,4,0,0.1810559580716296
10,5,0,0.19191826720767155
10,6,0,0.19240038994714656
10,7,0,0.1426331547815891
10,8,0,0.2653443726053497
10,9,0,0.023031000865433412
11,0,0,0.17774023360124697
11,1,0,0.07152569234533358
11,2,0,0.021355420861891055
11,3,0,0.1860637117481019
11,4,0,0.13819153554898497
11,5,0,0.17971001889517962
11,6,0,0.1364886778343988
11,7,0,0.08534670432686717
11,8,0,0.017855420605159
11,9,0,0.01713955202098122
11,10,0,0.31151192372287495
12,0,0,0.07111073528550664
12,1,0,0.1826808603187801
12,2,0,0.12439432291887985
12,3,0,0.1791312940702307
12,4,0,0.19677638580744433
12,5,0,0.3280295867563325
12,6,0,0.17957158776793408
12,7,0,0.26693481000180824
12,8,0,0.04720640731729733
12,9,0,0.03248025562845335
12,10,0,0.03149683051222495
12,11,0,0.20522132068377802
13,0,0,0.308016013511213
13,1,0,0.031458589819387414
13,2,0,0.035849362362270654
13,3,0,0.07927751968252442
13,4,0,0.024145595073792134
13,5,1,0.27253431323480115
13,6,0,0.07836800933341136
13,7,0,0.31182193962409543
13,8,0,0.19120732581079003
13,9,0,0.14907993942668699
13,10,0,0.16563856240138264
13,11,0,0.08731087232389832
13,12,0,0.2665552386700902
14,0,0,0.137974398502364
14,1,0,0.1504441229946823
14,2,0,0.30134901644141615
14,3,0,0.2641508168857759
14,4,0,0.08851799904796866
14,5,0,0.15073253172321388
14,6,0,0.1541893810525625
14,7,0,0.18841788909655519
14,8,0,0.19071640879638205
14,9,0,0.1579564791105936
14,10,0,0.3139041055732554
14,11,0,0.15594227695381874
14,12,0,0.13806147767728336
14,13,0,0.13643948196276628
15,0,0,0.3020518562134502
15,1,0,0.18011351936951678
15,2,0,0.148692525319696
15,3,0,0.14536700076653303
15,4,0,0.1873326280759776
15,5,0,0.15904268488543086
15,6,0,0.14506358607277967
15,7,0,0.18871246739723102
15,8,0,0.14983723567797672
15,9,0,0.025685313497921313
15,10,0,0.20704764507698548
15,11,0,0.31625029388353537
15,12,0,0.20674035471112387
15,13,0,0.19097044408557753
15,14,0,0.1695640005795398
16,0,0,0.1653815583432654
16,1,0,0.053636602226274366
16,2,0,0.18739290390650476
16,3,0,0.19002730775449483
16,4,0,0.15657726309422595
16,5,0,0.15359484163726062
16,6,0,0.03890013236965901
16,7,0,0.17581234801936663
16,8,0,0.1690076384487157
16,9,0,0.05622187211533987
16,10,0,0.004947243779056412
16,11,0,0.19942861875921472
16,12,0,0.20589209906766567
16,13,0,0.17512449249356313
16,14,1,0.1559098774504673
16,15,0,0.18414191569302818
17,0,0,0.016982976560519357
17,1,0,0.038935588679663485
17,2,0,0.20173041051662352
17,3,0,0.13966668618859657
17,4,0,0.14207541217305217
17,5,0,0.15440467514666975
