cid1,cid2,tabsAgreement,rmsd,tfd
24,0,0,2.527131676079788,0.05702893868027318
24,1,0,2.0740633438791463,0.0020558513955340977
24,2,0,0.505174781757987,0.0011444233816249958
24,3,0,2.57921325989414,0.05781992989972417
24,4,0,2.8485334051707243,0.18860496518870495
24,5,0,2.7144077659096966,0.16960487958045953
24,6,0,2.82396405240994,0.1667439344914413
24,7,0,2.885779038018392,0.1508503297654784
24,8,0,2.4908755053723604,0.06736388774756667
24,9,0,2.058644802784901,0.2863189972460186
24,10,0,2.318296194306304,0.15011599971639486
24,11,0,2.0073093188887707,0.13497319301808022
24,12,0,1.1107438210415452,0.32260555656248674
24,13,0,2.695909793866373,0.2917804333558591
24,14,0,2.7669365058716346,0.06511633460117146
24,15,0,2.0934916675429682,0.13605193813259012
24,16,0,2.7141334633630687,0.16405709292392587
24,17,0,2.158340283969442,0.165656243164914
24,18,0,0.5970313021112607,0.15147866423248874
24,19,0,2.5680616194170134,0.14925568244365026
24,20,0,0.4713767069241243,0.1622765781586657
24,21,0,1.9754605645699754,0.14865942693553116
24,22,0,2.544372270049923,0.05647352448021861
24,23,0,1.9444605460527016,0.2095383838282843
25,0,0,3.230755205453137,0.14490345592346865
25,1,0,1.7431351181343864,0.13795459427591175
25,2,0,2.3800801078509775,0.18693913263420503
25,3,0,2.9694129967015592,0.15188291110534474
25,4,0,1.9790458493951644,0.16880453386035418
25,5,0,2.5879095103712,0.19392931552193002
25,6,0,2.2506314358054937,0.17241992300415887
25,7,0,1.8614123190964211,0.1503674599453632
25,8,0,3.41662376328944,0.17546276452728016
25,9,0,1.1991409780605413,0.2984553450697631
25,10,0,1.9052356497944751,0.17666932438618574
25,11,0,2.237634165590684,0.21880699212172303
25,12,0,2.3710581980251324,0.159908686460596
25,13,0,2.60131382942234,0.13365800989763135
25,14,0,2.459389203657585,0.16795574046137532
25,15,0,1.7651104913840492,0.19232161689963703
25,16,0,2.443978461023683,0.15595659285596694
25,17,0,1.9572038671705017,0.0036047537223926583
25,18,0,2.6974030756825704,0.17970020689354818
25,19,0,2.5390877525124393,0.07145290393038735
25,20,0,2.613669145232273,0.13585321293705016
25,21,0,1.36774359040603,0.16393132544469324
25,22,0,2.676089052689646,0.20383051417254852
25,23,0,2.4156798263655026,0.03335555789978306
25,24,0,2.4454974036055717,0.20031152407784233
26,0,0,3.1890162788402505,0.12349788720410182
26,1,0,2.381880364930472,0.177397159845331
26,2,0,2.379650473576611,0.2836694373915481
26,3,0,2.2619535174828234,0.14735523690527288
26,4,0,2.046673896924087,0.032548457469466774
26,5,0,2.7049750789935496,0.039004207860376984
26,6,0,2.125634327008275,0.17575694685869916
26,7,0,1.9358695407089617,0.031901586035291744
26,8,0,3.1508432241172732,0.16372183393739656
26,9,0,1.8843008522252942,0.17769540539221604
26,10,0,1.1782193693162124,0.0705738714583211
26,11,0,1.1388801056750781,0.1627859036051478
26,12,0,2.1768211042031096,0.3106977911378677
26,13,0,2.6964193709174396,0.15981702696452127
26,14,0,2.304639434247629,0.3173708754057499
26,15,0,2.422171830275558,0.031430001441356964
26,16,0,2.2884658008439143,0.25618039174016166
26,17,0,1.1750880553459155,0.04127895692676751
26,18,0,2.480259037743391,0.041951752226081024
26,19,0,2.730649339754556,0.20963185839030735
26,20,0,2.428982634261144,0.13187337200711002
26,21,0,1.9694870756692466,0.03485457086374779
26,22,0,2.7671204027969623,0.12486398144982382
26,23,0,1.7804142896233432,0.17733179956383716
26,24,0,2.3718467536820387,0.0016723665297663781
26,25,0,1.7529811532398027,0.32583015008634686
27,0,0,2.22174979859809,0.03175852391969088
27,1,0,2.7504636241983262,0.3118032045777359
27,2,0,2.710677682404174,0.1816437288536983
27,3,0,0.40320923319614266,0.193397439471136
27,4,0,3.233913681210467,0.1999435248884112
27,5,0,2.60894069450619,0.1640532246524228
27,6,0,2.8557569306089525,0.12989376457720925
27,7,0,3.178245408352391,0.12301856203502479
27,8,0,2.113682245541134,0.05662515030152231
27,9,0,2.9307215891660072,0.2552699759817768
27,10,0,2.584923714706342,0.1209518743715314
27,11,0,2.164887019539104,0.14736727240388153
27,12,0,2.4108192020865644,0.26847647088304394
27,13,0,2.6713481407147763,0.1766687126707707
27,14,0,2.935893520995988,0.017241388060180406
27,15,0,2.7051036444252468,0.18879666588193367
27,16,0,2.95770877941359,0.17301959975402342
27,17,0,2.58347434998592,0.2707580802603041
27,18,0,2.649270971340337,0.15218948782456987
27,19,0,1.9407963125808942,0.1770845728045498
27,20,0,2.626156879153177,0.17540021032134984
27,21,0,2.8794993454303377,0.13707345423148565
27,22,0,2.7693497278017127,0.16269386929953697
27,23,0,2.510471389078089,0.1605990893405385
27,24,0,2.646299287932751,0.13785968898442078
27,25,0,2.9580936538207117,0.03301983419345109
27,26,0,2.263187726887006,0.2567684094524802
28,0,0,2.9135608679945353,0.32169737176257307
28,1,0,1.980663976861309,0.3118761534915678
28,2,0,2.7351770650807925,0.14740873483611977
28,3,0,2.9341598571959095,0.2070585006956586
28,4,0,1.4057609520338605,0.31074122612822613
28,5,0,1.2882710510511897,0.295607480918464
28,6,0,0.7119353239242777,0.1616033946430436
28,7,0,1.4279146201713795,0.21143019965742052
28,8,0,2.9715708809107277,0.14443252729956835
28,9,0,1.9277562558588037,0.29669675718984073
28,10,0,2.3161437505529263,0.32530632682768884
28,11,0,2.1952102547037824,0.004652073537510072
28,12,0,2.517300772048389,0.031066644420432044
28,13,0,1.2126948759073781,0.019921617497161
28,14,0,0.5859217290511679,0.006223163244548156
28,15,0,1.9838687402173945,0.1783891773629395
28,16,0,0.4642751145787188,0.06851603736916205
28,17,0,2.1762035714225556,0.2574296921375572
28,18,0,2.3766531957397907,0.2844878366797075
28,19,0,2.3595779319596213,0.33837936650232653
28,20,0,2.394582378429695,0.030308148819890905
28,21,0,1.6053976010421305,0.018211196666491986
28,22,0,1.1612923656246021,0.08136739861044036
28,23,0,1.994293591544752,0.02224628020826505
28,24,0,2.5666233693375258,0.2628937043056865
28,25,0,2.295909280582026,0.3164030242614494
28,26,0,2.2592962259785776,0.18470088566477336
28,27,0,2.961865160629419,0.31907256101200465
29,0,0,1.2739149210371796,0.06732833603546906
29,1,0,2.8194021476200963,0.038341588869817124
29,2,0,2.075482190699977,0.274922040043362
29,3,0,2.197799009108342,0.319175991285848
29,4,0,2.4889968214447173,0.0498530483741464
29,5,0,2.6651646978802623,0.2693206541458672
29,6,0,2.5228611681914064,0.14874038532345452
29,7,0,2.577683926435572,0.028221550807294243
29,8,0,1.3528672902670358,0.1943056791819087
29,9,0,2.91833692633319,0.28729344680517166
29,10,0,3.099383768828968,0.012452661212204516
29,11,0,2.8484076342511595,0.316356750386637
29,12,0,2.328400233826381,0.15488308345119528
29,13,0,2.638340893218302,0.08662079928722637
29,14,0,2.5103436178515466,0.2746493284472956
29,15,0,2.7999914769753373,0.3288373937134525
29,16,0,2.5044102135804747,0.14185206580789836
29,17,0,2.9438594093202286,0.025378314513385482
29,18,0,2.249302346483026,0.15408557380655313
29,19,0,1.8250738514810936,0.15232232854669728
29,20,0,2.2471618648751157,0.06280587732958562
29,21,0,2.7214680206509767,0.1540194275060891
29,22,0,2.5727340620524166,0.02185504603984187
29,23,0,2.960838762129257,0.027032200984227126
29,24,0,2.139999205920066,0.19275352201027743
29,25,0,3.013803401905649,0.2766316275806993
29,26,0,3.113528561006634,0.19814229007038722
29,27,0,2.321326507604849,0.27234327132484454
29,28,0,2.4264041112780927,0.2048153743382693
30,0,0,2.9903607889614965,0.1529614352856209
30,1,0,1.8851422948905723,0.1433785158698836
30,2,0,1.8941992913087944,0.15449752414637802
30,3,0,2.220829821547063,0.19338473505165052
30,4,0,2.507710317954971,0.0674673246311474
30,5,0,2.493711733429732,0.2740236114946606
30,6,0,2.066368927295717,0.15638661086534641
30,7,0,2.398151171801117,0.26803810321360816
30,8,0,2.9801920695643105,0.32823624722567457
30,9,0,1.6628958620369705,0.15281577574939473
30,10,0,1.7372261179408717,0.18337074707183146
30,11,0,0.4021842165767996,0.15328836693229683
30,12,0,1.9206066251760416,0.16952382290216667
30,13,0,2.4862597085154565,0.03016506462120956
30,14,0,2.2627995425910297,0.3157732754310201
30,15,0,1.9301055272820085,0.3220601151485004
30,16,0,2.2383386763195596,0.021603963095975516
30,17,0,1.7693044102459674,0.2712409876789975
30,18,0,2.151319651360933,0.2731765431425047
30,19,0,2.593574149671842,0.1781198833096723
30,20,0,2.0709255397382194,0.1376105160312811
30,21,0,1.8222793164075535,0.2718360308366943
30,22,0,2.6122159222444665,0.03297147987053266
30,23,0,1.3991969106843087,0.12622362433655673
30,24,0,1.9372837107566856,0.06363493843134271
30,25,0,2.1443249410113303,0.13894754478731913
30,26,0,1.1357363584731988,0.301322910242257
30,27,0,2.269315874863977,0.3145763670900154
30,28,0,2.2218719454352858,0.1582025710465888
30,29,0,2.822532451682639,0.00972091929907925
31,0,0,2.6436982449674944,0.32852479852643657
31,1,0,2.4360686468462647,0.32683932195561366
31,2,0,2.761420494404336,0.2864063557965252
31,3,0,3.234161712967939,0.31285117860608763
31,4,0,0.6933424444267212,0.3113709607885342
31,5,0,1.7999071088591545,0.28446052232302577
31,6,0,1.2410205792877238,0.1549211318278596
31,7,0,0.7692659256949771,0.14291955617566823
31,8,0,2.7588575968595945,0.17102159830226416
31,9,0,2.3196435493088257,0.19932064427785243
31,10,0,2.0853712280764953,0.28983886485100835
31,11,0,2.4905554914001446,0.06458993217016798
31,12,0,2.8147052141367532,0.16828183125994545
31,13,0,1.763060580485083,0.18181592589559153
31,14,0,1.1943214505514002,0.010132637124856323
31,15,0,2.4198747618185767,0.06989999294479954
31,16,0,1.16690485451404,0.2868626654606917
31,17,0,1.9035288388477833,0.18363328215518218
31,18,0,2.411713498310707,0.182981747560433
31,19,0,2.7259736901654312,0.14696780504161414
31,20,0,2.4577817103931734,0.018030394625496028
31,21,0,2.0706994868055406,0.03381969061500607
31,22,0,1.6590970290199034,0.20555614360369764
31,23,0,2.311148960962491,0.06591063610966873
31,24,0,2.6162059204498735,0.2884671760293674
31,25,0,2.0873009691335236,0.25353786676753326
31,26,0,2.079888370053603,0.30742317382632367
31,27,0,3.2404156767259864,0.002635514935464699
31,28,0,1.1007689848762183,0.019558202322696092
31,29,0,2.436051895544083,0.05030197103932069
31,30,0,2.538626379974405,0.023167753952129833
32,0,0,2.907891107628895,0.2939214637573317
32,1,0,2.954928224536522,0.31900961980711484
32,2,0,1.9478986832806553,0.1836541247178068
32,3,0,2.38530473552312,0.31980447683467567
32,4,0,2.9019850213224503,0.07017081449351244
32,5,0,2.7053101549466083,0.010668486377973449
32,6,0,2.596487200790535,0.2772181201018091
32,7,0,2.8745784899013445,0.31715313911461424
32,8,0,2.7875903957583583,0.07739627374394112
32,9,0,2.4738619218415088,0.2708217471309944
32,10,0,2.4113368345768524,0.14819312568541695
32,11,0,2.3529720658259663,0.03143496760797521
32,12,0,1.3994427798964186,0.19182269956524353
32,13,0,2.708570047431731,0.2563339342532613
32,14,0,2.442545493728659,0.0433843764090451
32,15,0,2.9734006696063937,0.31871102742397966
32,16,0,2.3766558128186754,0.1544822083461709
32,17,0,2.2129955099740184,0.05668732991175819
32,18,0,1.6887747912250322,0.27190398853370035
32,19,0,2.9318619459037594,0.2978883908344939
32,20,0,1.7016006081633994,0.14016972569858702
32,21,0,2.173926982500687,0.026805775145294187
32,22,0,2.6404753710015005,0.1533154235233013
32,23,0,2.5334191489915887,0.15375842262851644
32,24,0,1.805957908877367,0.06082899154559822
32,25,0,2.323549655502348,0.1522757787851865
32,26,0,2.0261122974809154,0.0201091060697401
32,27,0,2.379404993774516,0.028456513522779565
32,28,0,2.3122068235580207,0.19095081817475912
32,29,0,2.696039073727034,0.2776629324813041
32,30,0,2.3848852251442016,0.16718575273000696
32,31,0,2.4302959449579142,0.2750334420236869
33,0,0,1.9200617192474123,0.17385536664826817
33,1,0,2.6079775836541317,0.1524012807677585
33,2,0,2.4040713645795715,0.14141002687750764
33,3,0,1.6042935028527354,0.15604069482370045
33,4,0,2.677210473919382,0.19038899314568333
33,5,0,2.652372850366014,0.06600212120731948
33,6,0,2.677660920289223,0.27544217235450125
33,7,0,2.6470700767210205,0.1556758445152857
33,8,0,1.9659329537692762,0.2684181705433771
33,9,0,2.793144892031765,0.2978193720976533
33,10,0,2.534670082373969,0.15075049693953532
33,11,0,2.2193465942404798,0.18268943949032604
33,12,0,2.4616749546002366,0.1523800939265418
33,13,0,2.698008623930517,0.19706976885991823
33,14,0,2.831899641894329,0.032409154418413834
33,15,0,2.5938370435250246,0.31388219395499506
33,16,0,2.878192119580222,0.32043169902919344
33,17,0,2.4448399496160613,0.02043927974960977
33,18,0,2.3925025345254944,0.2734668954129001
33,19,0,1.8861471488428203,0.2722084654143576
33,20,0,2.3794839648513944,0.20579156856214054
33,21,0,2.8742824875678537,0.1368640317372058
33,22,0,2.7830600974575064,0.26895636248518107
33,23,0,2.239764731727343,0.0019184289424205984
33,24,0,2.402233218758247,0.15366222253961598
33,25,0,2.636478102351266,0.06174771874603365
33,26,0,2.5647654054088247,0.16632290261992883
33,27,0,1.6887938899714094,0.3323651428886133
33,28,0,2.8709127491328474,0.31659144321103594
33,29,0,1.5827782850556735,0.12724849502408755
33,30,0,2.2467006068216016,0.03726656263829381
33,31,0,2.838741699564182,0.2975687421273427
33,32,0,2.908415650247037,0.29588059744083006
34,0,0,2.9228569456163824,0.25571315306611403
34,1,0,0.37958323344165734,0.31188123622368236
34,2,0,2.207215464244216,0.3098056090981688
34,3,0,2.5907204199356357,0.25349571728852144
34,4,0,2.3496210382531832,0.15340076869065453
34,5,0,1.751071876427451,0.1419557457941301
34,6,0,1.925263348725031,0.20126464582171272
34,7,0,2.3342038558500304,0.16836879647304237
34,8,0,2.976473663122162,0.26226493476226637
34,9,0,1.311797654321344,0.06429700584402301
34,10,0,2.2289682024073767,0.19593637048846455
34,11,0,2.1510299064696503,0.18080307560961217
34,12,0,2.505767037022585,0.04105079637936724
34,13,0,1.7352550056723888,0.06780231629567869
34,14,0,2.013869840652551,0.25928903937819664
34,15,0,0.3177047208222343,0.18190166100705257
34,16,0,1.9795021911390869,0.1818019505441345
34,17,0,2.225520254893962,0.14809922998252673
34,18,0,2.299445496939269,0.01704611068689651
34,19,0,1.922425970130015,0.1897952765890267
34,20,0,2.2359610815251245,0.04860057380919691
34,21,0,1.285705311155758,0.2763936110911444
34,22,0,1.7127662142218785,0.26999273068491025
34,23,0,1.8532445058034823,0.3199850348311107
34,24,0,2.1566772367140215,0.020018273653042956
34,25,0,1.8472503294813756,0.00669174833817752
34,26,0,2.5116898490016966,0.0633148874399019
