cid1,cid2,tabsAgreement,rmsd,tfd
9,6,0,1.9553184261674175,0.33425500282495885
9,7,0,1.5601824293852606,0.23921619633833227
9,8,0,2.1301578529156937,0.2236044973414076
10,0,0,1.3818363242102103,0.2447343066648166
10,1,0,1.4483269209891805,0.11211321758014932
10,2,0,1.6151173640762848,0.30556846465493026
10,3,0,1.797605465879034,0.3609266205356674
10,4,0,1.460540368298181,0.2860709358900935
10,5,0,1.230965012457626,0.3665553445346668
10,6,0,1.4921475967931286,0.1456711258752865
10,7,0,0.9395501662546645,0.2267007623931276
10,8,0,1.962640746689669,0.18828018049295456
10,9,0,1.224072873099098,0.13572913794120225
11,0,0,1.592196773487006,0.09740807165709355
11,1,0,1.813403249575004,0.1868133264584132
11,2,0,1.4844707894203224,0.36036531329216764
11,3,0,1.3354201492820468,0.26814670223535797
11,4,0,1.2927423549732036,0.2545744782788366
11,5,0,1.100773166815871,0.18078172881224908
11,6,0,1.1635026392539962,0.3382503409269412
11,7,0,1.7570745573531763,0.30973640299541283
11,8,0,1.2803464338019184,0.34461249210060757
11,9,0,2.038077642990584,0.15594513468318155
11,10,0,1.7852727414652048,0.3370622987136152
12,0,0,2.0062989011402546,0.2827001098304839
12,1,0,2.2490174284587523,0.23619082754940762
12,2,0,2.001075986256038,0.28891254354009666
12,3,0,1.83964457462707,0.19607132773818797
12,4,0,1.097480727432475,0.4073276285870771
12,5,0,1.3243574475105968,0.3146664265936845
12,6,0,0.965670041701154,0.1312188206746764
12,7,0,1.8646781943941217,0.31654152250014184
12,8,0,1.4888154528246849,0.2219378571085852
12,9,0,2.260215152037211,0.136137347055247
12,10,0,1.8902746182448156,0.409775962566526
12,11,0,0.8360936940733186,0.12282274396391755
13,0,0,1.3068249487949026,0.2663140239184895
13,1,0,1.507691096116393,0.17504118604699034
13,2,0,0.9857039985909495,0.07910875655197197
13,3,0,1.2889703484573949,0.3308490449141334
13,4,0,1.5690466423340332,0.15782813005037005
13,5,0,1.5093270373455077,0.36957428756518895
13,6,0,1.699429186800399,0.23673835255805184
13,7,0,1.746769810186006,0.24217296948741884
13,8,0,1.2086852491183369,0.1985967470315479
13,9,0,2.0324528541717375,0.3686432301865433
13,10,0,1.9195308621349696,0.24443615047715986
13,11,0,1.240838882267775,0.4019469710643986
13,12,0,1.7075051089850743,0.1645079621013325
14,0,0,1.462619432160038,0.28818405125867563
14,1,0,1.5852304065633345,0.15895777241928596
14,2,0,1.6075934775734642,0.40077839705929064
14,3,0,1.4463823194944485,0.1602395537135255
14,4,0,0.9133947075855173,0.15899875228658072
14,5,0,0.8089856883507593,0.30972995475747234
14,6,0,0.9710642869153212,0.05239166790317682
14,7,0,1.3551075409561826,0.2784983561581628
14,8,0,1.8345323561013327,0.03473110444235633
14,9,0,1.431149908302313,0.25717535416132625
14,10,0,1.1921502414564324,0.26929220565213385
14,11,0,1.3110337730543933,0.28117674237126944
14,12,0,1.3713724021497216,0.21684152442021387
14,13,0,1.6140495336640628,0.16301202952370017
15,0,0,0.9354378394279422,0.4220421979478687
15,1,0,0.9686000102625043,0.10601736490812859
15,2,0,1.0613910816675565,0.14705688733468852
15,3,0,0.8126328311683504,0.36817086954833156
15,4,0,1.732713289464586,0.3452272872227678
15,5,0,1.584456694555236,0.41168703966242415
15,6,0,1.877408243029811,0.22626344204759868
15,7,0,1.7521557727405417,0.23087600552090384
15,8,0,1.3074991432947265,0.43887178760380596
15,9,0,1.6766104383428668,0.3568808103309283
15,10,0,1.6455732451051195,0.3067034665341478
15,11,0,1.3873202834088136,0.21421541095130278
15,12,0,1.9360264035718637,0.26401951646855387
15,13,0,1.1598629145511583,0.23165855273683952
15,14,0,1.6548184866330902,0.07155476999963827
16,0,0,1.23681710584741,0.1795716249691145
16,1,0,1.4790461517568017,0.3689364165809828
16,2,0,1.4189170021100086,0.21510870087761916
16,3,0,0.954081945150967,0.28176148325734734
16,4,0,1.4288642514966916,0.23593991584975943
16,5,0,1.7460691786225364,0.19577204993781858
16,6,0,1.6697594784774095,0.3879616604513623
16,7,0,1.9262093963437608,0.1879434854742854
16,8,0,0.8478833840099326,0.2559212266403252
16,9,0,2.0014266185830625,0.3538078111122636
16,10,0,2.011006967488767,0.33790369318205904
16,11,0,1.1312435268467376,0.13638861616471373
16,12,0,1.467307089986888,0.35118561868763665
16,13,0,1.2211777616228703,0.3276412157923713
16,14,0,1.6737180704277923,0.169515820332612
16,15,0,1.11225497371075,0.16796032277300063
17,0,0,1.7022026542584854,0.2834831916164747
17,1,0,1.9411051934808137,0.28290222496265954
17,2,0,1.7251174910584501,0.1605920965881045
17,3,0,1.3411099295852027,0.2230996277318832
17,4,0,1.1938007974218112,0.3493501163516474
17,5,0,1.2242878098920573,0.2522360537628561
17,6,0,1.2624160044103192,0.23863122107522905
17,7,0,2.0439180131636654,0.24987434170493414
17,8,0,1.4771223810802716,0.10782674996377757
17,9,0,2.0716920495649087,0.31817303428973864
17,10,0,1.9403583049090145,0.37319870200285926
17,11,0,0.761604469016597,0.28349423045742095
17,12,0,0.9289323129392327,0.36936866288087256
17,13,0,1.3597994892509873,0.13879417635277871
17,14,0,1.226353494191978,0.22487312893160796
17,15,0,1.5451774989507088,0.18767490201977666
17,16,0,1.2531045706252486,0.13975977272389592
18,0,0,1.502495433043629,0.09549808649006085
18,1,0,1.5917054261752626,0.20370765536621332
18,2,0,1.5307542349211234,0.36413912233018436
18,3,0,1.1697248673286165,0.2811471798638746
18,4,0,1.2934066977836294,0.26042060065697287
18,5,0,0.5885193147625544,0.18484372022952777
18,6,0,1.2108043846943743,0.3582867108610977
18,7,0,1.6771847549062275,0.31818242585266465
18,8,0,1.8279993616564065,0.3580661156921405
18,9,0,1.6135464046060168,0.16341265154682832
18,10,0,1.4054553830599115,0.32723015353321444
18,11,0,0.9708215357767036,0.3053987247869669
18,12,0,1.3563875162931578,0.24386255371676988
18,13,0,1.3522545551528493,0.3105073171375844
18,14,0,0.8242180680754694,0.20936792287839548
18,15,0,1.3649428627978857,0.4152138094426306
18,16,0,1.5314606628465106,0.322170310511136
18,17,0,0.9862154920001112,0.15329116013263225
19,0,0,1.5583814192171996,0.33853873858932104
19,1,0,1.639995212281776,0.21601959504716536
19,2,0,1.6706431662629693,0.13159688660926844
19,3,0,1.8234003261684815,0.4233344934068164
19,4,0,1.575710782317044,0.13503971509567952
19,5,0,1.227368670683074,0.2779592212532146
19,6,0,1.5715204952508028,0.17086090938011117
19,7,0,1.1594480317981035,0.06441647145521087
19,8,0,2.030707628437699,0.33786991178926834
19,9,0,1.5293516655783388,0.16526715787696927
19,10,0,0.5857366144075289,0.38407662496639927
19,11,0,1.7623618388119662,0.24431676991766263
19,12,0,1.8680103873937368,0.24805579049671078
19,13,0,1.862062041879206,0.20488185618022578
19,14,0,1.3642081631068907,0.374268275182012
19,15,0,1.6517751623999368,0.2659461001060255
19,16,0,2.0787502323346874,0.4166888810455067
19,17,0,1.9493143669037678,0.17617952921884772
19,18,0,1.348899965555586,0.31192303121704756
20,0,0,1.5468985670349482,0.13894029530910765
20,1,0,1.680839261367079,0.41619942497628354
20,2,0,1.6397648273664136,0.16639881714016877
20,3,0,1.4959011684690482,0.1694969605297108
20,4,0,1.1227899704620674,0.31913869859515986
20,5,0,0.560210125787569,0.06007432233037158
20,6,0,0.9763275965720769,0.2836150188746448
20,7,0,1.2742048192027424,0.28008761753584194
20,8,0,1.9211381138073456,0.28628585808417234
20,9,0,1.5515142134929458,0.27978815687041225
20,10,0,0.965297869503763,0.21031338621576168
20,11,0,1.1693897946059388,0.14810652039238104
20,12,0,1.3391270576378653,0.44389354394419506
20,13,0,1.7161661649715678,0.10867585038783655
20,14,0,0.809118032942104,0.16847864810638355
20,15,0,1.5660654161788676,0.3587435805275623
20,16,0,1.7597137160744223,0.33579999820199863
20,17,0,1.3320814790349298,0.4207458210928157
20,18,0,0.7957403409760415,0.24121190032119083
20,19,0,1.0217427272571444,0.2568283408026176
21,0,0,1.657660926077768,0.46376475626162966
21,1,0,1.8440521718376062,0.35435974795500863
21,2,0,1.6542214442637189,0.31135369858778156
21,3,0,1.936036456764423,0.21992490067457968
21,4,0,1.0489361226013618,0.27562715938293864
21,5,0,1.3553527898490092,0.2540736915614669
21,6,0,0.9494903223000832,0.08079806911251827
21,7,0,1.1216191397374464,0.17029220829541822
21,8,0,1.400148451522124,0.3646172776213765
21,9,0,2.035365961961972,0.24080800608908368
21,10,0,1.3273087970846935,0.26202545136418287
21,11,0,1.5270090836479713,0.2536984469438057
21,12,0,1.3394801493211308,0.2054881164712462
21,13,0,1.627408076392942,0.3979346175914328
21,14,0,1.318056891328849,0.1902959186209514
21,15,0,1.776334209619521,0.28007387027037434
21,16,0,1.6691898487423378,0.36496430775616034
21,17,0,1.6682262111653983,0.3334859388445891
21,18,0,1.6109712480982388,0.13737431234532488
21,19,0,1.351841167625014,0.3435343684008151
21,20,0,1.335034767612927,0.333540936237528
22,0,0,0.867019690632001,0.19014401228995204
22,1,0,0.6587448346734484,0.1585330337522314
22,2,0,1.1601469044693602,0.30159862457399694
22,3,0,1.3469993557639937,0.27516226812482997
22,4,0,1.6559091723149173,0.15087233933880595
22,5,0,1.60266421553895,0.22932921596432027
22,6,0,1.68140041150712,0.3480955342302284
22,7,0,1.3491885110524142,0.26619393947149356
22,8,0,1.5563576027212682,0.24860080063777254
22,9,0,1.1429939864574175,0.2592725482132228
22,10,0,1.3776349809004946,0.09062586978932707
22,11,0,1.7840169126198773,0.3344490914314546
22,12,0,2.06914710402856,0.3798850993783509
22,13,0,1.612017391313088,0.2772626849287593
22,14,0,1.3687533159844278,0.3929437064538408
22,15,0,1.1606983592353588,0.1487649064281178
22,16,0,1.564126285914002,0.2206786315987236
22,17,0,1.858694207533498,0.1788922992716303
22,18,0,1.6104013270698998,0.1619290408706356
22,19,0,1.689467978086205,0.11455099314729122
22,20,0,1.5889027739195203,0.2299405500762928
22,21,0,1.5656207978775645,0.33886258490625387
23,0,0,1.4558150291407632,0.2718397836652742
23,1,0,1.4026081001028645,0.25167789514420313
23,2,0,1.436448818080212,0.17787519600485063
23,3,0,1.6451034690592126,0.3472634290297102
23,4,0,1.5593592916090282,0.3411190893700621
23,5,0,1.119128954428429,0.3773393949334288
23,6,0,1.38418885524208,0.1531790237368586
23,7,0,1.193658076291149,0.3161987572868338
23,8,0,1.9471619167503196,0.2979580082805622
23,9,0,1.1870979358760543,0.25158447541638135
23,10,0,1.242213991914422,0.33418093213855926
23,11,0,1.5744529891844872,0.21059275281946443
23,12,0,1.8055329793566393,0.40439563750859986
23,13,0,1.7307408409347034,0.3137596866241351
23,14,0,0.9606989610166077,0.1665255295560069
23,15,0,1.6231423836076257,0.3604813411577496
23,16,0,1.9837721422629266,0.20996573827793236
23,17,0,1.6610546065250364,0.1024854707594386
23,18,0,1.1995292109582008,0.4419756957102893
23,19,0,1.4984740906012173,0.15554035123289087
23,20,0,1.1403324100185566,0.2975409718794994
23,21,0,1.5880117933490876,0.1721772514759313
23,22,0,1.0773399179584355,0.04272272304681764
24,0,0,1.7143738874363557,0.3373479155031058
24,1,0,1.8457471411231474,0.18186845578199032
24,2,0,1.6024066374014394,0.40213242118549
24,3,0,1.2791413396155846,0.23528643924963555
24,4,0,1.721121698415248,0.2402324805019605
24,5,0,1.4965798240830033,0.19635766405772934
24,6,0,1.6426948910032484,0.3671222546315257
24,7,0,2.20044114350874,0.2907110438026718
24,8,0,1.54054793333061,0.41097036304277357
24,9,0,2.160879184790333,0.17655735531577949
24,10,0,2.1839372311601166,0.3328379881550733
24,11,0,1.0281435736635753,0.13709276102627307
24,12,0,1.4693590377837829,0.40150036377976595
24,13,0,1.298182523704743,0.1664558081142779
24,14,0,1.5838889036653248,0.1861216006844842
24,15,0,1.3603927989066902,0.3102985026276842
24,16,0,1.3825727029717354,0.05113519209145832
24,17,0,0.8466616815795255,0.31101708795550825
24,18,0,1.221989163968325,0.22652330443812765
24,19,0,2.178075181601186,0.19304168456944779
24,20,0,1.63144339087839,0.19819086383236936
24,21,0,1.9760386424947964,0.32698578093336167
24,22,0,1.7917373125865803,0.24778562170837137
24,23,0,1.636999366345642,0.33410528950070023
25,0,0,1.449904467127724,0.2928821872553701
25,1,0,1.5705705889650357,0.28994649147048995
25,2,0,1.462695479314262,0.33306422731729457
25,3,0,1.592598039256329,0.23289157179577247
25,4,0,1.0003729414287847,0.22377189659635843
25,5,0,1.0242324605365494,0.04998430558655598
25,6,0,1.1753077076645377,0.18614606725334126
25,7,0,1.1634945634352967,0.2699889099879044
25,8,0,1.5566041270685556,0.15477220255688567
25,9,0,1.6909461230144052,0.24036687764864406
25,10,0,1.0259857663894443,0.19293440094558595
25,11,0,1.2667917973615777,0.20139191299560155
25,12,0,1.3925074292950343,0.2604932734560348
25,13,0,1.3431786418745897,0.2956810714944901
25,14,0,0.8905264862537746,0.13445677938769932
25,15,0,1.3928423821349167,0.22939357828772378
25,16,0,1.6143663422362802,0.44964914538515693
25,17,0,1.3829952273350117,0.21094369657087625
25,18,0,1.0460672155521495,0.10854190629038957
25,19,0,1.0742727369574243,0.2042846742677067
25,20,0,0.9738796178798009,0.2990429788630961
25,21,0,0.9469264694310466,0.28013368228306657
25,22,0,1.3476725847819604,0.13204678852065552
25,23,0,1.207615835370502,0.1476408369745915
25,24,0,1.6594607798407834,0.3173793326391261
26,0,0,1.5292510219741975,0.16880073622106512
26,1,0,1.8101652895062506,0.3066201609752818
26,2,0,1.5411425123484954,0.18929513265247533
26,3,0,1.978692699842526,0.32522322733745346
26,4,0,1.9631122419674494,0.15736827345427262
26,5,0,1.7239789173588864,0.25536339057332175
26,6,0,1.7338989318212925,0.32671097785510556
26,7,0,1.4396206776565517,0.2542041009605643
26,8,0,1.6266214567981425,0.16686188626220627
26,9,0,1.6590307608808463,0.23177608562980892
26,10,0,1.572893845277526,0.22198447329446128
26,11,0,1.66713545595295,0.21884795840519522
26,12,0,1.7647417343219516,0.2985953265614055
26,13,0,1.9858104928936755,0.1370826950917266
26,14,0,1.7598262941023677,0.1487590325481587
26,15,0,2.0420698515022893,0.3227728817379917
26,16,0,1.8949429260730482,0.3240554702360401
26,17,0,1.8913852176584927,0.3098572152848158
26,18,0,1.8594872577883546,0.23060717922881696
26,19,0,1.6312812685155886,0.2798223223146424
26,20,0,1.6452663471925815,0.3180098641339568
26,21,0,1.8232901181745025,0.31589680201188336
26,22,0,1.9091812655968257,0.0861686462553985
26,23,0,1.7878854461419353,0.3451897147401857
26,24,0,2.0764477733219753,0.19847643623556588
26,25,0,1.9132696779974327,0.21485898097070524
27,0,0,1.4769724336154424,0.29163649866794433
27,1,0,1.473510629968703,0.14103362725448584
27,2,0,1.6486728873558192,0.17130079116958166
27,3,0,1.4739533234894424,0.2663768796378908
27,4,0,1.3745418560440734,0.3207427145942969
27,5,0,1.109705734685389,0.3671874799778952
27,6,0,1.5303724506826446,0.17044659364676204
27,7,0,1.4465228879020586,0.2158864964260332
27,8,0,1.9255205153665211,0.11398855253336762
27,9,0,1.3262229361979074,0.185739013793707
27,10,0,0.8952674006397399,0.28778974127280044
27,11,0,1.4904394601112279,0.32934933028329166
27,12,0,1.7147205768720055,0.12664669328063727
27,13,0,1.6011762793594588,0.14447243166838775
27,14,0,1.0359556036269413,0.25811825217655293
27,15,0,1.2979254366903679,0.30212883794043854
27,16,0,1.8096134094275789,0.2442565493187281
27,17,0,1.519601554326942,0.30474139605082484
27,18,0,0.9771263765227551,0.1695870042280753
27,19,0,0.9252951094685492,0.30379805995785
27,20,0,0.9551362026813148,0.24938951956584682
27,21,0,1.496308433361004,0.34665278249841713
27,22,0,1.3925531017458157,0.19410672657230593
27,23,0,1.11851943090594,0.2920681771746388
27,24,0,1.6502452925744422,0.2332784757110907
27,25,0,0.8133671652690788,0.2236257811147004
27,26,0,1.9591258645516072,0.19420033299218592
28,0,0,0.9910750903799297,0.3426145806733912
28,1,0,1.0815983384792862,0.07108792595465267
28,2,0,1.0114135501306254,0.2994177825929114
28,3,0,1.2373681453763392,0.18289225357846448
28,4,0,1.545087878938794,0.12541895816383242
28,5,0,1.706882290266909,0.33751267200178864
28,6,0,1.5453879398202153,0.194476373617011
28,7,0,1.4006885588787668,0.29450622430387957
28,8,0,1.0053501277291494,0.15656700738849064
28,9,0,1.8045031440465567,0.1579912123624913
28,10,0,1.743794354358021,0.2517525936062221
28,11,0,1.5153481730520395,0.31435552968695435
28,12,0,1.8213696811210165,0.33208971038299845
28,13,0,1.2788343913676279,0.09237777452260733
28,14,0,1.5567613988743758,0.3645446304155692
28,15,0,1.0074741469233133,0.2512277256982036
28,16,0,1.1116826064730077,0.29047060729067725
28,17,0,1.698933967553539,0.33948899647634284
28,18,0,1.6979914559162939,0.11220797449957491
28,19,0,1.9443080200859544,0.11581010944564137
28,20,0,1.729721172581034,0.21447603038691135
28,21,0,1.3832272643066525,0.1956723344035564
28,22,0,0.9048544196204413,0.2751111304452536
28,23,0,1.4809839139813101,0.2048597900049679
28,24,0,1.5862367764182885,0.13494206797574101
28,25,0,1.4068897546691863,0.26842761287834194
28,26,0,1.9686008863226652,0.41794100287337765
28,27,0,1.7157050503940139,0.3004181868581556
29,0,0,1.350852386481068,0.12444115036266713
29,1,0,1.6270531481580022,0.22105297677942268
29,2,0,1.2279350031550926,0.29087337281814823
29,3,0,1.625626160485857,0.277906567525532
29,4,0,1.5769873066241937,0.20987861228271382
29,5,0,1.8564494760238783,0.2460916670978705
29,6,0,1.4784015620025404,0.3065583366395352
29,7,0,1.460904199578434,0.22690609658509
29,8,0,0.734836055608827,0.24567499464001072
29,9,0,2.133117304605472,0.2576617007921271
29,10,0,1.940157191418768,0.05735524937604472
29,11,0,1.5096920703182528,0.16316169227261426
29,12,0,1.629715351949378,0.2885066771460823
29,13,0,1.4240640922323875,0.2745033993061498
29,14,0,1.7509186726764383,0.22571625097118334
29,15,0,1.4901987106409758,0.08164398930821921
29,16,0,1.228056679656749,0.1451224129688716
29,17,0,1.6283077265114179,0.32862105540158454
29,18,0,1.9266092734113436,0.294000891913847
29,19,0,2.0506268493503153,0.05997070361088455
29,20,0,1.8838049330212532,0.29349393635818655
29,21,0,1.221806094470266,0.4282050596986238
29,22,0,1.429451664520276,0.2104595088656634
29,23,0,1.771309069098693,0.0442307933452834
29,24,0,1.6095466864677062,0.1993739190689636
29,25,0,1.623326063139061,0.22396262173884632
29,26,0,1.644856544997917,0.25508833992074087
29,27,0,2.02473399888786,0.30066853961732226
29,28,0,0.9134948717469608,0.23094348918444277
30,0,0,1.3202115108669985,0.09884434341530578
30,1,0,1.274996290915872,0.17722154336440418
30,2,0,1.5999520693356055,0.26814162891477544
30,3,0,1.5138747770829304,0.4224020380791029
30,4,0,1.2415036974644484,0.3736280072677916
30,5,0,1.4000473549695927,0.29791574704730606
30,6,0,1.454146961326083,0.27256434040894906
30,7,0,1.359399667878477,0.21628411449944873
30,8,0,1.6875733169798535,0.3683927195714497
30,9,0,1.2404423285775035,0.21525447444468818
30,10,0,1.2199256710503776,0.19615418164756082
30,11,0,1.6050848693086817,0.3247142018626269
30,12,0,1.689522628904957,0.3058294818919293
30,13,0,1.6226733458105476,0.2509643480986081
30,14,0,1.0988165984584772,0.16626226716327602
30,15,0,1.4149615395444115,0.27826784422665607
30,16,0,1.6158784541996658,0.3792360966140553
30,17,0,1.6234772765326633,0.35604201940301783
30,18,0,1.3957291570410335,0.22933863142209798
30,19,0,1.5513387470186113,0.29837784240699494
30,20,0,1.3421440401329527,0.14002066492917573
30,21,0,1.4016358400608069,0.15752631654872604
30,22,0,0.9223500234005342,0.10526287488399616
30,23,0,1.0298954122598158,0.15391166224805455
30,24,0,1.7646186749509425,0.27377640732525327
30,25,0,1.0078936600744628,0.406872821334987
30,26,0,2.103017652643814,0.25909609824305824
30,27,0,1.0394243580946785,0.2213806327031498
30,28,0,1.2348121337317637,0.294088033747687
30,29,0,1.708738950999797,0.2298727386669765
31,0,0,1.5156292895023797,0.31831354467170164
31,1,0,1.71546511076888,0.2595294374438056
31,2,0,1.4991454046726485,0.1421033744956931
31,3,0,1.6945601628954212,0.13150557890055348
31,4,0,1.1740204783953392,0.1182871724478924
31,5,0,1.1111034314067116,0.20798268867087563
31,6,0,1.2452367180490014,0.09058870209007204
31,7,0,1.2689492649667184,0.14044086459184477
31,8,0,1.5320774959814272,0.13750796067509202
31,9,0,1.8738555363517932,0.29681151428862057
31,10,0,1.0726526100801026,0.17030161744059252
31,11,0,1.2391255197631799,0.1389848373843946
31,12,0,1.329140271643699,0.2976395499963853
31,13,0,1.3888454277801676,0.34947633856448873
31,14,0,1.2401656968549353,0.23969633670498797
31,15,0,1.4954110425728,0.28041253655964515
31,16,0,1.6212858779363488,0.114815289993439
31,17,0,1.4733786341310107,0.23941863268232363
31,18,0,1.1667384165008992,0.25299465671655474
31,19,0,0.8805327667302905,0.0901205755079315
31,20,0,1.0519075855785716,0.28874366273723107
31,21,0,0.9794559135749776,0.14114559192572326
31,22,0,1.7300412176979312,0.24880268672842476
31,23,0,1.6187351826956995,0.19872847970922383
31,24,0,1.8315506464287654,0.1350376857861971
31,25,0,0.6900852690829875,0.2375233211897661
31,26,0,1.686482275076803,0.2888410430876653
31,27,0,1.0646571065860009,0.2120265460979595
31,28,0,1.6682026612890786,0.13878772858058788
31,29,0,1.7042121681428108,0.20007321367733105
31,30,0,1.4621240410336835,0.2215173406499039
32,0,0,1.4276433627595968,0.20591271158019142
32,1,0,1.6959694271229806,0.06775055120898853
32,2,0,1.6372895406873444,0.11897065564599309
32,3,0,1.3870950415222933,0.03772810313158511
32,4,0,1.2685747715302294,0.3625299571943287
32,5,0,1.7586432977596584,0.22774885789641297
32,6,0,1.3087762338752773,0.13576154886172842
32,7,0,1.7807668128429035,0.12948440689791818
32,8,0,1.1308759665524337,0.18637616046661212
32,9,0,2.1004420000886075,0.2693477642715534
32,10,0,1.960159035617749,0.07354514914785844
32,11,0,1.444157698210146,0.26298913816527536
32,12,0,1.4297981442454912,0.28970975820185985
32,13,0,1.6944985213591346,0.15845042214095809
32,14,0,1.536323148285341,0.3619697947378183
32,15,0,1.5779601996834127,0.28335183514718876
32,16,0,1.0105802422199481,0.12428773505384862
32,17,0,1.414613454254094,0.14861272427030756
32,18,0,1.7701380825005115,0.1202071024047684
32,19,0,2.0964976547597165,0.2966945345264131
32,20,0,1.7385566206135104,0.23283198077870648
32,21,0,1.3402343959446732,0.13810237698917543
32,22,0,1.5558164223870303,0.09398087316332215
32,23,0,1.9130868030035573,0.35984891228594307
32,24,0,1.5881294622076847,0.13998260300659132
32,25,0,1.6844600600717041,0.12494618262643337
32,26,0,1.813293375855765,0.2976353683079852
32,27,0,2.0086647451918074,0.330295946655382
32,28,0,1.1403706129322093,0.1380111046414131
32,29,0,0.9340410798167577,0.17367661834337172
32,30,0,1.6883290984222148,0.2029234648415801
32,31,0,1.7614540714683191,0.15140679459519416
33,0,0,1.4381208717810492,0.10737306168533862
33,1,0,1.5809724561494318,0.3841849107188404
33,2,0,1.2628531155028164,0.2786555363734591
33,3,0,1.2707853626094852,0.17804948896345998
33,4,0,1.3344845805165184,0.11803410176506593
33,5,0,1.2273039245208124,0.10710295997678754
33,6,0,1.5581857661867824,0.15609045985731132
33,7,0,1.5149557429868328,0.19944946218262105
33,8,0,1.4812269347608515,0.2536390883838983
33,9,0,1.8434043610301232,0.2037768681445842
33,10,0,1.4793443192627338,0.1322393232340994
33,11,0,1.1375319130854147,0.16161626164392845
33,12,0,1.564187486840762,0.10728483862511955
33,13,0,0.9354543622954863,0.07876074313253137
33,14,0,1.3413844318459973,0.13042723221163788
33,15,0,1.0438352736715728,0.21979403358616492
33,16,0,1.4260224245088744,0.15758614414588165
33,17,0,1.3018507235484644,0.2497024336130194
33,18,0,1.0577836297919507,0.04559401330025437
33,19,0,1.4059239084696022,0.16525184665830145
33,20,0,1.2444792015809747,0.14457004699376727
33,21,0,1.4789887341542087,0.1951327710085556
33,22,0,1.5631895534824438,0.2384656307416295
33,23,0,1.417822897682034,0.30926629303832515
33,24,0,1.2989960307292145,0.2528253830277018
33,25,0,0.9111803097048449,0.15645222052885513
33,26,0,2.017264632155213,0.09658104648887245
33,27,0,0.9950039902483789,0.21248684662207737
33,28,0,1.4216797469835738,0.21526277246173955
33,29,0,1.692796868488304,0.1463596398731
33,30,0,1.2990775181274077,0.15160158968727122
33,31,0,1.071085419259886,0.12367923817409417
33,32,0,1.8836304635082592,0.2635219309732514
34,0,0,1.2709988027475458,0.29654611667758896
34,1,0,1.2209367721646731,0.2564812569515481
34,2,0,1.4609838127507935,0.2678540876183955
34,3,0,1.470772861040594,0.14302790578338065
34,4,0,1.5933196903608766,0.27218555931326854
34,5,0,1.1770319900874735,0.21663502336729268
34,6,0,1.4226093401588213,0.2900058365702625
34,7,0,1.4386768108550452,0.1225722466689049
34,8,0,2.0131820680444426,0.22706913191841085
34,9,0,0.9795593224286041,0.19801955859242726
34,10,0,1.364308011530693,0.11196115668384302
34,11,0,1.6909672614619142,0.17712419584559333
34,12,0,1.9259800909057736,0.2712273122988304
34,13,0,1.866235420926839,0.14740882612769093
34,14,0,0.9869214658595873,0.22400666013716491
34,15,0,1.6567078270170192,0.11122472912726429
34,16,0,1.8840860863352087,0.23505286798262826
34,17,0,1.6713774960695467,0.33506287832765874
34,18,0,1.2820896660802117,0.3144013130123514
34,19,0,1.685094691782066,0.315967571400371
34,20,0,1.2184406369502365,0.2759693900394704
34,21,0,1.7854301333172717,0.32531484547265854
34,22,0,1.0321879876165159,0.16413196578862033
34,23,0,0.7468591760511253,0.13792304176280681
34,24,0,1.733911224342907,0.27398557349504643
34,25,0,1.5183990391486109,0.1729117110294794
34,26,0,1.6756464647715883,0.2457217225162484
