1,0,0,0.556078441157548
2,0,0,1.849429679190491
2,1,0,1.8908139779719904
3,0,0,1.0232522608478916
3,1,0,1.0872645856500014
3,2,0,1.5543641085909097
4,0,0,1.6724547663775062
4,1,0,1.7346866008976036
4,2,0,1.4671669636589968
4,3,0,1.56312930547824
5,0,0,1.505698206067124
5,1,0,1.602363037547264
5,2,0,1.3496503708381506
5,3,0,1.263980613486809
5,4,0,1.1669797957206993
6,0,0,1.8027355830542189
6,1,0,1.8385610969113568
6,2,0,1.4369613084883364
6,3,0,1.827231655256836
6,4,0,1.0005375729910377
6,5,0,1.0309453810349318
7,0,0,1.640838291559761
7,1,0,1.4214738613037798
7,2,0,1.6125667548902567
7,3,0,1.7282408536610732
7,4,0,1.234833925889894
7,5,0,1.6326858238358704
7,6,0,1.3121724012006648
8,0,0,1.304043809786183
8,1,0,1.4714579900187195
8,2,0,1.373516265289025
8,3,0,1.5130127311784383
8,4,0,1.5574826726231685
8,5,0,1.7684233133555625
8,6,0,1.6195429104583308
8,7,0,1.482284139650039
9,0,0,1.2361353737997272
9,1,0,1.1275147965947223
9,2,0,2.225840076166824
9,3,0,1.6125856327325276
9,4,0,1.9439588347370127
9,5,0,1.7345873553988438
9,6,0,2.061067613350075
9,7,0,1.985511578029586
9,8,0,2.136488991399412
10,0,0,1.3953652298088592
10,1,0,1.5056304147232595
10,2,0,2.191558625540342
10,3,0,1.809426536008961
10,4,0,1.4842187286386828
10,5,0,1.3027832264905865
10,6,0,1.4975932293933267
10,7,0,1.8253546688711764
10,8,0,1.9338944762399817
10,9,0,1.2874531422913271
11,0,0,1.5989122432125176
11,1,0,1.7501566622500064
11,2,0,0.8404598313061994
11,3,0,1.3378458332253387
11,4,0,1.2812521990493577
11,5,0,0.8373282226378196
11,6,0,1.1271675962751846
11,7,0,1.670634558715515
11,8,0,1.306803878523377
11,9,0,2.0469046168077276
11,10,0,1.7794215715588455
12,0,0,2.020633504174138
12,1,0,2.1143516211372284
12,2,0,0.9528223314692957
12,3,0,1.8403073138258652
12,4,0,1.0703048720922983
12,5,0,1.2181348328184889
12,6,0,0.9862538906116187
12,7,0,1.5493576602337364
12,8,0,1.514241260545519
12,9,0,2.2654146980332976
12,10,0,1.8679393483921487
12,11,0,0.8384694758408264
13,0,0,1.4699868442685848
13,1,0,1.5427107053551306
13,2,0,1.4309168626235347
13,3,0,1.1132124518475872
13,4,0,1.6261889590407494
13,5,0,0.6865833070315667
13,6,0,1.4164024472931032
13,7,0,1.803716440968206
13,8,0,1.8528953408997444
13,9,0,1.6890768472620805
13,10,0,1.5164561393710794
13,11,0,1.0246869162198442
13,12,0,1.5347397521259885
14,0,0,1.4554888226832408
14,1,0,1.4582872213627545
14,2,0,1.6101293035524709
14,3,0,1.4388818202655782
14,4,0,0.9498779514905562
14,5,0,0.8931704125852795
14,6,0,1.0600573985648114
14,7,0,1.3701610763298726
14,8,0,1.8233422005986348
14,9,0,1.4432991386702891
14,10,0,1.1842001718537238
14,11,0,1.3123891656572302
14,12,0,1.3873801820544904
14,13,0,1.227209546225871
15,0,0,1.5037350323539624
15,1,0,1.7423263524544188
15,2,0,1.0461409349827793
15,3,0,1.4743441237621753
15,4,0,1.523914203890354
15,5,0,1.4402019804843929
15,6,0,1.4157654563773263
15,7,0,1.7574337196970167
15,8,0,1.0833681182167794
15,9,0,2.076212146545962
15,10,0,1.9921553351171868
15,11,0,0.908573522371859
15,12,0,1.166449814744113
15,13,0,1.4631128894834209
15,14,0,1.6303363731090623
16,0,0,1.3647802543247862
16,1,0,1.4153727881414486
16,2,0,1.031879116966097
16,3,0,0.9598287056782506
16,4,0,1.413714832331804
16,5,0,1.4239774636076041
16,6,0,1.718604877276312
16,7,0,1.5924005231520768
16,8,0,1.0199723091544164
16,9,0,2.0395322768109447
16,10,0,2.0746852687590507
16,11,0,1.1042921008249642
16,12,0,1.4530437218231327
16,13,0,1.4756784322160088
16,14,0,1.6766883759652684
16,15,0,1.2661758488975117
17,0,0,1.6372568559024883
17,1,0,1.768565896130634
17,2,0,0.8043699888947046
17,3,0,1.2171338974354409
17,4,0,1.2649810842565388
17,5,0,1.0443827840465998
17,6,0,1.4082214441696592
17,7,0,1.5753076691550416
17,8,0,1.4547773404101787
17,9,0,2.0603689987207363
17,10,0,1.9604451355820143
17,11,0,0.7726662469154248
17,12,0,1.0440758194480437
17,13,0,1.0871550131071699
17,14,0,1.2890505221609374
17,15,0,0.9491659916655614
17,16,0,1.1028266502919553
18,0,0,1.549580566217144
18,1,0,1.63381830897461
18,2,0,1.1579628131592306
18,3,0,1.558025198022125
18,4,0,1.517191235885053
18,5,0,1.7795559923164803
18,6,0,1.5460240297174108
18,7,0,1.4562723704116989
18,8,0,0.9315703980529239
18,9,0,2.236422818949941
18,10,0,2.115482285278633
18,11,0,1.3785521055575618
18,12,0,1.3957102128123955
18,13,0,1.8767598898191677
18,14,0,1.7821927485499844
18,15,0,0.9904145867547502
18,16,0,1.1088302393154374
18,17,0,1.3448571406251986
19,0,0,1.558300703682449
19,1,0,1.713919818871645
19,2,0,2.232628438479579
19,3,0,1.834763684561934
19,4,0,1.6306615134030666
19,5,0,1.3253573198907713
19,6,0,1.5819764338554456
19,7,0,2.03902291055438
19,8,0,2.017776016755151
19,9,0,1.5407647434607086
19,10,0,0.5402776643618716
19,11,0,1.774797233248653
19,12,0,1.8712796660760496
19,13,0,1.4667456917456871
19,14,0,1.3685721584654502
19,15,0,2.0335315956383355
19,16,0,2.1222215185103983
19,17,0,1.994911412364005
19,18,0,2.21233376855626
20,0,0,1.5471073437528162
20,1,0,1.6270709128158354
20,2,0,1.6664597486289006
20,3,0,1.471025998071477
20,4,0,1.1714663675655723
20,5,0,0.5052754460251777
20,6,0,1.0125548202761434
20,7,0,1.6707532841734614
20,8,0,1.9052874057349356
20,9,0,1.5738816016328478
20,10,0,0.9807845337721239
20,11,0,1.1381279697516442
20,12,0,1.355922915575344
20,13,0,0.9210180383089406
20,14,0,0.7967320505538049
20,15,0,1.632626415935866
20,16,0,1.7205669908512127
20,17,0,1.381532915611995
